origin_id,destination_id,train_plan_train_number,train_plan_train_name,train_plan_duration,train_plan_cost,train_plan_origin_station,train_plan_destination_station,origin_type,destination_type
B023B08WDR,B001C80DL2,101013084416,D2222(杭州东-成都东),830.0,670.0,杭州东,成都东,火车站,火车站
B023B08WDR,B001C953EF,101013084416,D2222(杭州东-成都东),830.0,670.0,杭州东,成都东,火车站,火车站
B023B08WDR,B001C8WIJI,101013084416,D2222(杭州东-成都东),830.0,670.0,杭州东,成都东,火车站,火车站
B023B07ERI,B001C80DL2,101013084416,D2222(杭州东-成都东),830.0,670.0,杭州东,成都东,火车站,火车站
B023B07ERI,B001C953EF,101013084416,D2222(杭州东-成都东),830.0,670.0,杭州东,成都东,火车站,火车站
B023B07ERI,B001C8WIJI,101013084416,D2222(杭州东-成都东),830.0,670.0,杭州东,成都东,火车站,火车站
B0FFFYUWRA,B001C80DL2,101013084416,D2222(杭州东-成都东),830.0,670.0,杭州东,成都东,火车站,火车站
B0FFFYUWRA,B001C953EF,101013084416,D2222(杭州东-成都东),830.0,670.0,杭州东,成都东,火车站,火车站
B0FFFYUWRA,B001C8WIJI,101013084416,D2222(杭州东-成都东),830.0,670.0,杭州东,成都东,火车站,火车站
B0FFKDI9UX,B02F38IPWZ,101010224991,G997(上海南-深圳北),363.0,750.0,杭州西,深圳北,火车站,火车站
B0FFKDI9UX,B02F38MIAX,101010224991,G997(上海南-深圳北),363.0,750.0,杭州西,深圳北,火车站,火车站
B0FFKDI9UX,B02F30A89U,101010224991,G997(上海南-深圳北),363.0,750.0,杭州西,深圳北,火车站,火车站
B0FFKDI9UX,B0FFFDSOEQ,101010224991,G997(上海南-深圳北),363.0,750.0,杭州西,深圳北,火车站,火车站
B023B08WDR,B02F38IPWZ,101001615818,D941(上海虹桥-珠海),564.0,499.0,杭州东,深圳北,火车站,火车站
B023B08WDR,B02F38MIAX,101001615818,D941(上海虹桥-珠海),564.0,499.0,杭州东,深圳北,火车站,火车站
B023B08WDR,B02F30A89U,101001615818,D941(上海虹桥-珠海),564.0,499.0,杭州东,深圳北,火车站,火车站
B023B08WDR,B0FFFDSOEQ,101013086297,G799(上海虹桥-广州东),326.0,746.0,杭州东,惠州北,火车站,火车站
B023B07ERI,B02F38IPWZ,101001615818,D941(上海虹桥-珠海),564.0,499.0,杭州东,深圳北,火车站,火车站
B023B07ERI,B02F38MIAX,101001615818,D941(上海虹桥-珠海),564.0,499.0,杭州东,深圳北,火车站,火车站
B023B07ERI,B02F30A89U,101001615818,D941(上海虹桥-珠海),564.0,499.0,杭州东,深圳北,火车站,火车站
B023B07ERI,B0FFFDSOEQ,101013086297,G799(上海虹桥-广州东),326.0,746.0,杭州东,惠州北,火车站,火车站
B0FFFYUWRA,B02F38IPWZ,101013084393,D2287(上海南-深圳北),592.0,574.0,杭州南,深圳北,火车站,火车站
B0FFFYUWRA,B02F38MIAX,101013084393,D2287(上海南-深圳北),592.0,574.0,杭州南,深圳北,火车站,火车站
B0FFFYUWRA,B02F30A89U,101001615818,D941(上海虹桥-珠海),564.0,499.0,杭州东,深圳北,火车站,火车站
B0FFFYUWRA,B0FFFDSOEQ,101013086297,G799(上海虹桥-广州东),326.0,746.0,杭州东,惠州北,火车站,火车站
B0FFKDI9UX,B03830MO5H,101007361368,Z504(北京西-三亚),985.0,210.5,广州白云,三亚,火车站,火车站
B023B08WDR,B03830MO5H,101007361368,Z504(北京西-三亚),985.0,210.5,广州白云,三亚,火车站,火车站
B023B07ERI,B03830MO5H,101007361368,Z504(北京西-三亚),985.0,210.5,广州白云,三亚,火车站,火车站
B0FFFYUWRA,B03830MO5H,101007361368,Z504(北京西-三亚),985.0,210.5,广州白云,三亚,火车站,火车站
B0FFKDI9UX,B00190YPLY,101013086284,G1544(杭州西-南宁东),70.0,112.0,杭州西,南京南,火车站,火车站
B0FFKDI9UX,B001905HYA,101013086284,G1544(杭州西-南宁东),70.0,112.0,杭州西,南京南,火车站,火车站
B023B08WDR,B00190YPLY,101013085660,G7628(温州南-南京南),74.0,106.0,杭州东,南京南,火车站,火车站
B023B08WDR,B001905HYA,101013085660,G7628(温州南-南京南),74.0,106.0,杭州东,南京南,火车站,火车站
B023B07ERI,B00190YPLY,101013085660,G7628(温州南-南京南),74.0,106.0,杭州东,南京南,火车站,火车站
B023B07ERI,B001905HYA,101013085660,G7628(温州南-南京南),74.0,106.0,杭州东,南京南,火车站,火车站
B0FFFYUWRA,B00190YPLY,101010225237,D3240(厦门北-南京南),108.0,102.0,杭州南,南京南,火车站,火车站
B0FFFYUWRA,B001905HYA,101010225237,D3240(厦门北-南京南),108.0,102.0,杭州南,南京南,火车站,火车站
B0FFKDI9UX,B0FFFR0KU5,101013085371,G357(上海虹桥-贵阳北),391.0,702.5,杭州东,贵阳北,火车站,火车站
B0FFKDI9UX,B0FFFGNW0R,101013085588,G473(上海虹桥-重庆西),367.0,738.5,杭州东,贵阳东,火车站,火车站
B0FFKDI9UX,B035301F2G,101013085371,G357(上海虹桥-贵阳北),391.0,702.5,杭州东,贵阳北,火车站,火车站
B023B08WDR,B0FFFR0KU5,101013085371,G357(上海虹桥-贵阳北),391.0,702.5,杭州东,贵阳北,火车站,火车站
B023B08WDR,B0FFFGNW0R,101013085588,G473(上海虹桥-重庆西),367.0,738.5,杭州东,贵阳东,火车站,火车站
B023B08WDR,B035301F2G,101013085371,G357(上海虹桥-贵阳北),391.0,702.5,杭州东,贵阳北,火车站,火车站
B023B07ERI,B0FFFR0KU5,101013085371,G357(上海虹桥-贵阳北),391.0,702.5,杭州东,贵阳北,火车站,火车站
B023B07ERI,B0FFFGNW0R,101013085588,G473(上海虹桥-重庆西),367.0,738.5,杭州东,贵阳东,火车站,火车站
B023B07ERI,B035301F2G,101013085371,G357(上海虹桥-贵阳北),391.0,702.5,杭州东,贵阳北,火车站,火车站
B0FFFYUWRA,B0FFFR0KU5,101013084856,G2333(宁海-盘州),503.0,697.5,杭州南,贵阳北,火车站,火车站
B0FFFYUWRA,B0FFFGNW0R,101013085588,G473(上海虹桥-重庆西),367.0,738.5,杭州东,贵阳东,火车站,火车站
B0FFFYUWRA,B035301F2G,101013084856,G2333(宁海-盘州),503.0,697.5,杭州南,贵阳北,火车站,火车站
B0FFKDI9UX,B0FFG05MUM,101014328602,D2246(杭州东-巴中东),667.0,573.5,杭州东,重庆北,火车站,火车站
B0FFKDI9UX,B001781ZYX,101013105799,D3073(上海虹桥-重庆北),397.0,250.5,汉口,重庆北,火车站,火车站
B0FFKDI9UX,B0FFI60WX5,101014328602,D2246(杭州东-巴中东),667.0,573.5,杭州东,重庆北,火车站,火车站
B023B08WDR,B0FFG05MUM,101014328602,D2246(杭州东-巴中东),667.0,573.5,杭州东,重庆北,火车站,火车站
B023B08WDR,B001781ZYX,101014328602,D2246(杭州东-巴中东),667.0,573.5,杭州东,重庆北,火车站,火车站
B023B08WDR,B0FFI60WX5,101014328602,D2246(杭州东-巴中东),667.0,573.5,杭州东,重庆北,火车站,火车站
B023B07ERI,B0FFG05MUM,101014328602,D2246(杭州东-巴中东),667.0,573.5,杭州东,重庆北,火车站,火车站
B023B07ERI,B001781ZYX,101014328602,D2246(杭州东-巴中东),667.0,573.5,杭州东,重庆北,火车站,火车站
B023B07ERI,B0FFI60WX5,101014328602,D2246(杭州东-巴中东),667.0,573.5,杭州东,重庆北,火车站,火车站
B0FFFYUWRA,B0FFG05MUM,101013087067,,908.0,349.0,杭州南,重庆北,火车站,火车站
B0FFFYUWRA,B001781ZYX,101013087067,,908.0,349.0,杭州南,重庆北,火车站,火车站
B0FFFYUWRA,B0FFI60WX5,101013087067,,908.0,349.0,杭州南,重庆北,火车站,火车站
B0FFKDI9UX,B0KD9R7XRY,101010473057,C3062(杭州西-上海南),56.0,66.0,杭州西,练塘,火车站,火车站
B0FFKDI9UX,B00155MPRL,101010475206,G7172(杭州西-桐城东),72.0,92.0,杭州西,上海虹桥,火车站,火车站
B0FFKDI9UX,B00155KSDE,101014286457,G1306(广州东-上海南),70.0,81.0,杭州西,上海南,火车站,火车站
B0FFKDI9UX,B00155DNI5,101014286457,G1306(广州东-上海南),70.0,81.0,杭州西,上海南,火车站,火车站
B023B08WDR,B0KD9R7XRY,101013087082,D3292(龙岩-上海虹桥),46.0,41.0,杭州东,金山北,火车站,火车站
B023B08WDR,B00155MPRL,101010300639,G7536(台州西-上海虹桥),45.0,58.0,杭州东,上海虹桥,火车站,火车站
B023B08WDR,B00155KSDE,101013146038,D914(惠州北-上海),84.0,64.0,杭州东,上海,火车站,火车站
B023B08WDR,B00155DNI5,101014601403,D9516(宁波-上海南),49.0,58.0,杭州东,上海南,火车站,火车站
B023B07ERI,B0KD9R7XRY,101013087082,D3292(龙岩-上海虹桥),46.0,41.0,杭州东,金山北,火车站,火车站
B023B07ERI,B00155MPRL,101001619402,G7358(杭州-上海),60.0,86.0,杭州,上海虹桥,火车站,火车站
B023B07ERI,B00155KSDE,101001619402,G7358(杭州-上海),90.0,102.0,杭州,上海,火车站,火车站
B023B07ERI,B00155DNI5,101013330334,G7362(杭州-上海南),63.0,85.0,杭州,上海南,火车站,火车站
B0FFFYUWRA,B0KD9R7XRY,101013087082,D3292(龙岩-上海虹桥),58.0,47.0,杭州南,金山北,火车站,火车站
B0FFFYUWRA,B00155MPRL,101013084397,D2290(深圳北-南通),76.0,65.0,杭州南,上海虹桥,火车站,火车站
B0FFFYUWRA,B00155KSDE,101013105754,Z100(广州白云-上海),122.0,83.5,杭州南,上海,火车站,火车站
B0FFFYUWRA,B00155DNI5,101013639952,D2424(东莞南-上海南),70.0,64.0,杭州南,上海南,火车站,火车站
B0FFFR0KU5,B0FFLHQPEP,101005044550,G2921(昆明南-深圳北),238.0,326.0,贵阳北,广州南,火车站,火车站
B0FFFR0KU5,B00140VAP3,101005044550,G2921(昆明南-深圳北),238.0,326.0,贵阳北,广州南,火车站,火车站
B0FFFR0KU5,B00140TY64,101005044550,G2921(昆明南-深圳北),238.0,326.0,贵阳北,广州南,火车站,火车站
B0FFFR0KU5,B00140UERW,101005044550,G2921(昆明南-深圳北),238.0,326.0,贵阳北,广州南,火车站,火车站
B0FFFR0KU5,B00140WEW0,101005044550,G2921(昆明南-深圳北),238.0,326.0,贵阳北,广州南,火车站,火车站
B0FFFGNW0R,B0FFLHQPEP,101013097727,G3705(成都东-广州南),222.0,317.0,贵阳东,广州南,火车站,火车站
B0FFFGNW0R,B00140VAP3,101013097727,G3705(成都东-广州南),222.0,317.0,贵阳东,广州南,火车站,火车站
B0FFFGNW0R,B00140TY64,101013097727,G3705(成都东-广州南),222.0,317.0,贵阳东,广州南,火车站,火车站
B0FFFGNW0R,B00140UERW,101013097727,G3705(成都东-广州南),222.0,317.0,贵阳东,广州南,火车站,火车站
B0FFFGNW0R,B00140WEW0,101013097727,G3705(成都东-广州南),222.0,317.0,贵阳东,广州南,火车站,火车站
B035301F2G,B0FFLHQPEP,101013097739,G3707(成都东-广州南),226.0,360.0,贵阳,广州南,火车站,火车站
B035301F2G,B00140VAP3,101013097739,G3707(成都东-广州南),226.0,360.0,贵阳,广州南,火车站,火车站
B035301F2G,B00140TY64,101013097739,G3707(成都东-广州南),226.0,360.0,贵阳,广州南,火车站,火车站
B035301F2G,B00140UERW,101013097739,G3707(成都东-广州南),226.0,360.0,贵阳,广州南,火车站,火车站
B035301F2G,B00140WEW0,101013097739,G3707(成都东-广州南),226.0,360.0,贵阳,广州南,火车站,火车站
B0FFFR0KU5,B0FFF6PXF2,101013100294,G1834(重庆西-青岛北),230.0,339.0,郑州东,青岛北,火车站,火车站
B0FFFR0KU5,B0214082PH,101013166771,G1996(宜昌东-青岛),338.0,355.5,郑州东,青岛,火车站,火车站
B0FFFR0KU5,B0FFJANJXQ,101013166771,G1996(宜昌东-青岛),277.0,321.5,郑州东,青岛西,火车站,火车站
B0FFFGNW0R,B0FFF6PXF2,101013100294,G1834(重庆西-青岛北),230.0,339.0,郑州东,青岛北,火车站,火车站
B0FFFGNW0R,B0214082PH,101013166771,G1996(宜昌东-青岛),338.0,355.5,郑州东,青岛,火车站,火车站
B0FFFGNW0R,B0FFJANJXQ,101013166771,G1996(宜昌东-青岛),277.0,321.5,郑州东,青岛西,火车站,火车站
B035301F2G,B0FFF6PXF2,101013100294,G1834(重庆西-青岛北),230.0,339.0,郑州东,青岛北,火车站,火车站
B035301F2G,B0214082PH,101013166771,G1996(宜昌东-青岛),338.0,355.5,郑州东,青岛,火车站,火车站
B035301F2G,B0FFJANJXQ,101013166771,G1996(宜昌东-青岛),277.0,321.5,郑州东,青岛西,火车站,火车站
B0FFFR0KU5,B017B02U7H,101010263875,G3185(南昌东-兰州西),36.0,65.5,郑州东,洛阳龙门,火车站,火车站
B0FFFR0KU5,B017B011IO,101013098681,G2832(昆明南-洛阳龙门),592.0,706.5,贵阳北,洛阳龙门,火车站,火车站
B0FFFGNW0R,B017B02U7H,101010263875,G3185(南昌东-兰州西),36.0,65.5,郑州东,洛阳龙门,火车站,火车站
B0FFFGNW0R,B017B011IO,101013098681,G2832(昆明南-洛阳龙门),592.0,706.5,贵阳北,洛阳龙门,火车站,火车站
B035301F2G,B017B02U7H,101010263875,G3185(南昌东-兰州西),36.0,65.5,郑州东,洛阳龙门,火车站,火车站
B035301F2G,B017B011IO,101013098681,G2832(昆明南-洛阳龙门),592.0,706.5,贵阳北,洛阳龙门,火车站,火车站
B0FFFR0KU5,B0H6XMWL0S,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFR0KU5,B000A83M61,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFR0KU5,B000A9S5OF,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFR0KU5,B000A83AJN,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFR0KU5,B000A83C36,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFR0KU5,B000A833V8,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFGNW0R,B0H6XMWL0S,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFGNW0R,B000A83M61,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFGNW0R,B000A9S5OF,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFGNW0R,B000A83AJN,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFGNW0R,B000A83C36,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFGNW0R,B000A833V8,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B035301F2G,B0H6XMWL0S,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B035301F2G,B000A83M61,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B035301F2G,B000A9S5OF,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B035301F2G,B000A83AJN,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B035301F2G,B000A83C36,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B035301F2G,B000A833V8,101003808980,D940(昆明南-北京西),663.0,709.0,贵阳北,北京西,火车站,火车站
B0FFFR0KU5,B0200172JB,101013098456,G1378(昆明南-常州北),594.0,866.5,贵阳北,苏州北,火车站,火车站
B0FFFR0KU5,B020015V08,101013098456,G1378(昆明南-常州北),594.0,866.5,贵阳北,苏州北,火车站,火车站
B0FFFR0KU5,B0G1RA0HZI,101013085742,G1328(六盘水-上海虹桥),542.0,700.0,贵阳北,嘉兴南,火车站,火车站
B0FFFR0KU5,B02000K28P,101013098456,G1378(昆明南-常州北),594.0,866.5,贵阳北,苏州北,火车站,火车站
B0FFFGNW0R,B0200172JB,101013098456,G1378(昆明南-常州北),594.0,866.5,贵阳北,苏州北,火车站,火车站
B0FFFGNW0R,B020015V08,101013098456,G1378(昆明南-常州北),594.0,866.5,贵阳北,苏州北,火车站,火车站
B0FFFGNW0R,B0G1RA0HZI,101013084629,G2190(成都东-上海虹桥),536.0,733.5,贵阳东,嘉兴南,火车站,火车站
B0FFFGNW0R,B02000K28P,101013098456,G1378(昆明南-常州北),594.0,866.5,贵阳北,苏州北,火车站,火车站
B035301F2G,B0200172JB,101013098456,G1378(昆明南-常州北),594.0,866.5,贵阳北,苏州北,火车站,火车站
B035301F2G,B020015V08,101013098456,G1378(昆明南-常州北),594.0,866.5,贵阳北,苏州北,火车站,火车站
B035301F2G,B0G1RA0HZI,101013085742,G1328(六盘水-上海虹桥),542.0,700.0,贵阳北,嘉兴南,火车站,火车站
B035301F2G,B02000K28P,101013098456,G1378(昆明南-常州北),594.0,866.5,贵阳北,苏州北,火车站,火车站
B0FFFR0KU5,B001B0IZUF,101014704815,D940(昆明南-北京西),313.0,329.5,贵阳北,武汉,火车站,火车站
B0FFFR0KU5,B0G10CFS2G,101014704815,D940(昆明南-北京西),313.0,329.5,贵阳北,武汉,火车站,火车站
B0FFFGNW0R,B001B0IZUF,101014704815,D940(昆明南-北京西),313.0,329.5,贵阳北,武汉,火车站,火车站
B0FFFGNW0R,B0G10CFS2G,101014704815,D940(昆明南-北京西),313.0,329.5,贵阳北,武汉,火车站,火车站
B035301F2G,B001B0IZUF,101014704815,D940(昆明南-北京西),313.0,329.5,贵阳北,武汉,火车站,火车站
B035301F2G,B0G10CFS2G,101014704815,D940(昆明南-北京西),313.0,329.5,贵阳北,武汉,火车站,火车站
B0FFFR0KU5,B025004DVF,101013096990,G2280(成都东-厦门北),630.0,701.0,贵阳东,厦门北,火车站,火车站
B0FFFR0KU5,B0250043J1,101013100082,G1682(昆明南-厦门),665.0,770.5,贵阳北,厦门,火车站,火车站
B0FFFGNW0R,B025004DVF,101013096990,G2280(成都东-厦门北),630.0,701.0,贵阳东,厦门北,火车站,火车站
B0FFFGNW0R,B0250043J1,101013096990,G2280(成都东-厦门北),630.0,701.0,贵阳东,厦门北,火车站,火车站
B035301F2G,B025004DVF,101013096990,G2280(成都东-厦门北),630.0,701.0,贵阳东,厦门北,火车站,火车站
B035301F2G,B0250043J1,101013100082,G1682(昆明南-厦门),665.0,770.5,贵阳北,厦门,火车站,火车站
B0FFFR0KU5,B001C80DL2,101013098667,G2826(昆明南-成都东),182.0,282.0,贵阳北,成都东,火车站,火车站
B0FFFR0KU5,B001C953EF,101002382597,C5994(贵阳北-成都南),180.0,294.0,贵阳北,成都南,火车站,火车站
B0FFFR0KU5,B001C8WIJI,101002382597,C5994(贵阳北-成都南),180.0,294.0,贵阳北,成都南,火车站,火车站
B0FFFGNW0R,B001C80DL2,101013097708,G3704(广州南-成都东),186.0,281.0,贵阳东,成都东,火车站,火车站
B0FFFGNW0R,B001C953EF,101013086243,D1724(南宁东-成都南),204.0,278.0,贵阳东,成都南,火车站,火车站
B0FFFGNW0R,B001C8WIJI,101013086243,D1724(南宁东-成都南),204.0,278.0,贵阳东,成都南,火车站,火车站
B035301F2G,B001C80DL2,101013085356,G3708(广州南-成都东),218.0,290.0,贵阳,成都东,火车站,火车站
B035301F2G,B001C953EF,101002382597,C5994(贵阳北-成都南),180.0,294.0,贵阳北,成都南,火车站,火车站
B035301F2G,B001C8WIJI,101002382597,C5994(贵阳北-成都南),180.0,294.0,贵阳北,成都南,火车站,火车站
B0FFFR0KU5,B02F38IPWZ,101005044550,G2921(昆明南-深圳北),279.0,400.5,贵阳北,深圳北,火车站,火车站
B0FFFR0KU5,B02F38MIAX,101005044550,G2921(昆明南-深圳北),279.0,400.5,贵阳北,深圳北,火车站,火车站
B0FFFR0KU5,B02F30A89U,101005044550,G2921(昆明南-深圳北),279.0,400.5,贵阳北,深圳北,火车站,火车站
B0FFFR0KU5,B0FFFDSOEQ,101010226132,G6353(广州南-梅州西),57.0,90.5,广州南,深圳坪山,火车站,火车站
B0FFFGNW0R,B02F38IPWZ,101003992702,G2941(成都东-深圳北),263.0,416.5,贵阳东,深圳北,火车站,火车站
B0FFFGNW0R,B02F38MIAX,101003992702,G2941(成都东-深圳北),263.0,416.5,贵阳东,深圳北,火车站,火车站
B0FFFGNW0R,B02F30A89U,101003992702,G2941(成都东-深圳北),263.0,416.5,贵阳东,深圳北,火车站,火车站
B0FFFGNW0R,B0FFFDSOEQ,101010226132,G6353(广州南-梅州西),57.0,90.5,广州南,深圳坪山,火车站,火车站
B035301F2G,B02F38IPWZ,101011894321,G4487(贵阳北-深圳北),265.0,434.5,贵阳,深圳北,火车站,火车站
B035301F2G,B02F38MIAX,101011894321,G4487(贵阳北-深圳北),265.0,434.5,贵阳,深圳北,火车站,火车站
B035301F2G,B02F30A89U,101011894321,G4487(贵阳北-深圳北),265.0,434.5,贵阳,深圳北,火车站,火车站
B035301F2G,B0FFFDSOEQ,101011894321,G4487(贵阳北-深圳北),265.0,434.5,贵阳,深圳北,火车站,火车站
B0FFFR0KU5,B03830MO5H,101013086564,K457(安阳-三亚),835.0,318.0,贵港,三亚,火车站,火车站
B0FFFGNW0R,B03830MO5H,101013086564,K457(安阳-三亚),835.0,318.0,贵港,三亚,火车站,火车站
B035301F2G,B03830MO5H,101013086564,K457(安阳-三亚),835.0,318.0,贵港,三亚,火车站,火车站
B0FFFR0KU5,B00190YPLY,101001616178,G600(武汉-上海虹桥),149.0,201.0,武汉,南京南,火车站,火车站
B0FFFR0KU5,B001905HYA,101001616178,G600(武汉-上海虹桥),149.0,201.0,武汉,南京南,火车站,火车站
B0FFFGNW0R,B00190YPLY,101001616178,G600(武汉-上海虹桥),149.0,201.0,武汉,南京南,火车站,火车站
B0FFFGNW0R,B001905HYA,101001616178,G600(武汉-上海虹桥),149.0,201.0,武汉,南京南,火车站,火车站
B035301F2G,B00190YPLY,101001616178,G600(武汉-上海虹桥),149.0,201.0,武汉,南京南,火车站,火车站
B035301F2G,B001905HYA,101001616178,G600(武汉-上海虹桥),149.0,201.0,武汉,南京南,火车站,火车站
B0FFFR0KU5,B0FFKDI9UX,101013085368,G356(贵阳北-南京南),374.0,741.5,贵阳北,杭州东,火车站,火车站
B0FFFR0KU5,B023B08WDR,101013085368,G356(贵阳北-南京南),374.0,741.5,贵阳北,杭州东,火车站,火车站
B0FFFR0KU5,B023B07ERI,101013085368,G356(贵阳北-南京南),374.0,741.5,贵阳北,杭州东,火车站,火车站
B0FFFR0KU5,B0FFFYUWRA,101013085368,G356(贵阳北-南京南),374.0,741.5,贵阳北,杭州东,火车站,火车站
B0FFFGNW0R,B0FFKDI9UX,101013098259,G474(重庆西-上海虹桥),366.0,738.5,贵阳东,杭州东,火车站,火车站
B0FFFGNW0R,B023B08WDR,101013098259,G474(重庆西-上海虹桥),366.0,738.5,贵阳东,杭州东,火车站,火车站
B0FFFGNW0R,B023B07ERI,101013098259,G474(重庆西-上海虹桥),366.0,738.5,贵阳东,杭州东,火车站,火车站
B0FFFGNW0R,B0FFFYUWRA,101013098259,G474(重庆西-上海虹桥),366.0,738.5,贵阳东,杭州东,火车站,火车站
B035301F2G,B0FFKDI9UX,101013085368,G356(贵阳北-南京南),374.0,741.5,贵阳北,杭州东,火车站,火车站
B035301F2G,B023B08WDR,101013085368,G356(贵阳北-南京南),374.0,741.5,贵阳北,杭州东,火车站,火车站
B035301F2G,B023B07ERI,101013085368,G356(贵阳北-南京南),374.0,741.5,贵阳北,杭州东,火车站,火车站
B035301F2G,B0FFFYUWRA,101013085368,G356(贵阳北-南京南),374.0,741.5,贵阳北,杭州东,火车站,火车站
B0FFFR0KU5,B0FFG05MUM,101004977023,G3472(昆明南-汉口),118.0,139.0,贵阳北,重庆西,火车站,火车站
B0FFFR0KU5,B001781ZYX,101004977023,G3472(昆明南-汉口),147.0,151.0,贵阳北,重庆北,火车站,火车站
B0FFFR0KU5,B0FFI60WX5,101013084060,C6032(六盘水-重庆西),118.0,139.0,贵阳北,重庆西,火车站,火车站
B0FFFGNW0R,B0FFG05MUM,101013085727,G1336(上海虹桥-重庆西),129.0,128.0,贵阳东,重庆西,火车站,火车站
B0FFFGNW0R,B001781ZYX,101010226392,D1838(广州南-万州北),164.0,150.0,贵阳东,重庆北,火车站,火车站
B0FFFGNW0R,B0FFI60WX5,101013085727,G1336(上海虹桥-重庆西),129.0,128.0,贵阳东,重庆西,火车站,火车站
B035301F2G,B0FFG05MUM,101013106659,K986(昆明-西宁),211.0,149.5,贵阳,重庆西,火车站,火车站
B035301F2G,B001781ZYX,101013106659,K986(昆明-西宁),211.0,149.5,贵阳,重庆西,火车站,火车站
B035301F2G,B0FFI60WX5,101013106659,K986(昆明-西宁),211.0,149.5,贵阳,重庆西,火车站,火车站
B0FFFR0KU5,B0KD9R7XRY,101013085368,G356(贵阳北-南京南),421.0,828.5,贵阳北,上海虹桥,火车站,火车站
B0FFFR0KU5,B00155MPRL,101013085368,G356(贵阳北-南京南),421.0,828.5,贵阳北,上海虹桥,火车站,火车站
B0FFFR0KU5,B00155KSDE,101013085368,G356(贵阳北-南京南),421.0,828.5,贵阳北,上海虹桥,火车站,火车站
B0FFFR0KU5,B00155DNI5,101013085368,G356(贵阳北-南京南),421.0,828.5,贵阳北,上海虹桥,火车站,火车站
B0FFFGNW0R,B0KD9R7XRY,101013098259,G474(重庆西-上海虹桥),414.0,825.5,贵阳东,上海虹桥,火车站,火车站
B0FFFGNW0R,B00155MPRL,101013098259,G474(重庆西-上海虹桥),414.0,825.5,贵阳东,上海虹桥,火车站,火车站
B0FFFGNW0R,B00155KSDE,101013098259,G474(重庆西-上海虹桥),414.0,825.5,贵阳东,上海虹桥,火车站,火车站
B0FFFGNW0R,B00155DNI5,101013098259,G474(重庆西-上海虹桥),414.0,825.5,贵阳东,上海虹桥,火车站,火车站
B035301F2G,B0KD9R7XRY,101013085368,G356(贵阳北-南京南),421.0,828.5,贵阳北,上海虹桥,火车站,火车站
B035301F2G,B00155MPRL,101013085368,G356(贵阳北-南京南),421.0,828.5,贵阳北,上海虹桥,火车站,火车站
B035301F2G,B00155KSDE,101013085368,G356(贵阳北-南京南),421.0,828.5,贵阳北,上海虹桥,火车站,火车站
B035301F2G,B00155DNI5,101013085368,G356(贵阳北-南京南),421.0,828.5,贵阳北,上海虹桥,火车站,火车站
B0FFG05MUM,B0FFLHQPEP,101003992702,G2941(成都东-深圳北),349.0,502.0,重庆西,广州南,火车站,火车站
B0FFG05MUM,B00140VAP3,101003992968,G3729(重庆西-广州南),361.0,455.0,重庆西,广州南,火车站,火车站
B0FFG05MUM,B00140TY64,101003992968,G3729(重庆西-广州南),361.0,455.0,重庆西,广州南,火车站,火车站
B0FFG05MUM,B00140UERW,101003992968,G3729(重庆西-广州南),340.0,489.0,重庆西,佛山西,火车站,火车站
B0FFG05MUM,B00140WEW0,101003992968,G3729(重庆西-广州南),361.0,455.0,重庆西,广州南,火车站,火车站
B001781ZYX,B0FFLHQPEP,101003992702,G2941(成都东-深圳北),349.0,502.0,重庆西,广州南,火车站,火车站
B001781ZYX,B00140VAP3,101003992968,G3729(重庆西-广州南),361.0,455.0,重庆西,广州南,火车站,火车站
B001781ZYX,B00140TY64,101003992968,G3729(重庆西-广州南),361.0,455.0,重庆西,广州南,火车站,火车站
B001781ZYX,B00140UERW,101003992968,G3729(重庆西-广州南),340.0,489.0,重庆西,佛山西,火车站,火车站
B001781ZYX,B00140WEW0,101003992968,G3729(重庆西-广州南),361.0,455.0,重庆西,广州南,火车站,火车站
